latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
40.70642,-73.92739,8.0,6.0,0.25,1.0,0.0
40.71104,-73.90303,2.0,7.0,4.04,1.0,104.0
40.80729,-73.95238,3.0,76.0,1.78,3.0,281.0
40.6846,-73.98454,3.0,12.0,0.19,1.0,0.0
40.63481,-74.09591,7.0,35.0,0.61,1.0,326.0
40.78304,-73.91783,3.0,68.0,2.47,1.0,299.0
40.76483,-73.94073,1.0,63.0,2.81,6.0,356.0
40.70789,-73.83333,1.0,0.0,0.176,3.0,364.0
40.7446,-73.98399,1.0,2.0,0.16,1.0,0.0
40.68863,-73.97691,2.0,206.0,1.92,2.0,0.0
40.76621,-73.92274,2.0,0.0,0.306,2.0,357.0
40.75678,-73.99357,9.0,2.0,0.28,1.0,12.0
40.69369,-73.92292,5.0,26.0,0.93,4.0,325.0
40.75669,-73.96411,1.0,3.0,0.06,1.0,0.0
40.74829,-73.98715,1.0,12.0,7.66,5.0,287.0
40.66586,-73.97948,1.0,183.0,5.17,1.0,1.0
40.82943,-73.9469,2.0,13.0,3.42,1.0,65.0
40.80644,-73.8518,2.0,33.0,3.21,1.0,47.0
40.69808,-73.93174,1.0,1.0,0.03,1.0,0.0
40.74913,-73.99513,1.0,0.0,0.7939999999999999,20.0,360.0
40.69496,-73.9243,30.0,0.0,0.578,2.0,365.0
40.79826,-73.96113,2.0,113.0,0.91,1.0,333.0
40.78414,-73.9783,1.0,2.0,0.1,1.0,0.0
40.71145,-73.95302,2.0,1.0,0.02,1.0,0.0
40.72764,-73.95557,5.0,0.0,0.046,1.0,0.0
40.75335,-73.99525,3.0,2.0,0.76,1.0,2.0
40.78576,-73.94211,1.0,4.0,0.1,1.0,0.0
40.77771,-73.98244,30.0,0.0,0.22000000000000003,232.0,156.0
40.80593,-73.9583,2.0,200.0,3.92,1.0,202.0
40.6775,-73.9634,3.0,1.0,0.14,1.0,90.0
40.65776,-73.96174,20.0,3.0,0.39,1.0,35.0
40.766,-73.98945,1.0,134.0,4.96,2.0,176.0
40.78351,-73.94709,1.0,6.0,0.66,1.0,0.0
40.66459,-73.98553,2.0,6.0,0.4,1.0,1.0
40.68541,-73.96188,12.0,27.0,1.19,1.0,13.0
40.66302,-73.86082,3.0,1.0,1.0,1.0,94.0
40.72713,-73.84946,1.0,1.0,0.02,1.0,0.0
40.7363,-73.86316,1.0,5.0,3.85,2.0,337.0
40.78829,-73.97053,6.0,1.0,0.02,1.0,0.0
40.72342,-73.98871,2.0,1.0,0.02,1.0,0.0
40.71629,-73.99066,2.0,10.0,0.54,1.0,0.0
40.72641,-73.94657,20.0,7.0,0.27,3.0,342.0
40.75925,-73.98767,1.0,1.0,0.45,9.0,299.0
40.6504,-73.95011,3.0,2.0,0.19,2.0,0.0
40.68772,-73.94094,2.0,5.0,0.27,2.0,0.0
40.79226,-73.97299,30.0,0.0,0.248,15.0,317.0
40.86259,-73.92728,3.0,2.0,0.97,8.0,282.0
40.78987,-73.9482,2.0,39.0,1.14,1.0,19.0
40.76292,-73.99551,5.0,5.0,0.11,1.0,0.0
40.67966,-74.00641,7.0,1.0,0.1,1.0,45.0
40.83325,-73.94444,2.0,8.0,2.76,2.0,52.0
40.7215,-73.99183,30.0,0.0,0.22199999999999998,9.0,200.0
40.74706,-73.98689,1.0,7.0,0.7,17.0,234.0
40.71409,-73.99575,3.0,9.0,0.87,1.0,68.0
40.75353,-73.87688,1.0,1.0,1.0,1.0,125.0
40.71577,-73.94084,1.0,10.0,0.14,1.0,0.0
40.69499,-73.90994,5.0,1.0,0.13,1.0,250.0
40.71697,-73.98605,4.0,4.0,2.03,1.0,65.0
40.72504,-73.98327,1.0,31.0,7.69,4.0,94.0
40.71534,-73.99918,1.0,23.0,1.42,1.0,14.0
40.75499,-73.78902,1.0,68.0,4.55,1.0,299.0
40.83711,-73.94438,1.0,32.0,2.02,1.0,5.0
40.74645,-73.9853,4.0,4.0,0.09,1.0,0.0
40.70992,-73.94698,1.0,4.0,2.03,3.0,365.0
40.82485,-73.93774,1.0,1.0,0.02,1.0,0.0
40.72658,-73.98803,1.0,20.0,2.83,1.0,67.0
40.73291,-73.9196,1.0,41.0,2.48,3.0,145.0
40.65842,-73.96044,2.0,1.0,0.91,2.0,89.0
40.7226,-73.97591,7.0,9.0,0.71,1.0,144.0
40.70691,-74.00682,29.0,0.0,0.7379999999999999,327.0,342.0
40.71209,-73.9634,4.0,17.0,0.85,1.0,9.0
40.77835,-73.94756,2.0,1.0,0.05,1.0,0.0
40.76584,-73.98422,30.0,0.0,0.384,49.0,348.0
40.66214,-73.99511,1.0,34.0,3.07,5.0,133.0
40.76385,-73.98669,2.0,137.0,3.14,1.0,317.0
40.74506,-73.99935,30.0,0.0,0.09,2.0,0.0
40.75283,-73.92504,2.0,0.0,0.624,1.0,356.0
40.7221,-73.98304,5.0,6.0,1.22,1.0,0.0
40.72126,-73.84542,1.0,0.0,0.055999999999999994,1.0,0.0
40.71253,-73.99586,7.0,3.0,0.12,1.0,0.0
40.71812,-73.96404,7.0,0.0,0.26,1.0,6.0
40.70623,-74.00906,1.0,0.0,0.033999999999999996,1.0,0.0
40.66738,-73.93669,2.0,1.0,0.71,3.0,167.0
40.77598,-73.98917,3.0,29.0,1.96,1.0,6.0
40.63213,-73.94559,2.0,6.0,2.14,3.0,61.0
40.68501,-73.79162,1.0,7.0,0.35,3.0,139.0
40.53076,-74.20295,14.0,0.0,0.756,1.0,23.0
40.76814,-73.89573,11.0,27.0,0.9,2.0,212.0
40.77138,-73.95353,5.0,0.0,0.094,1.0,0.0
40.81872,-73.94491,1.0,0.0,0.036000000000000004,1.0,0.0
40.63009,-74.01342,1.0,30.0,1.15,1.0,6.0
40.76125,-73.99859,4.0,2.0,0.13,1.0,0.0
40.69119,-73.99438,2.0,8.0,0.22,1.0,0.0
40.73009,-73.98884,4.0,0.0,0.146,1.0,0.0
40.67659,-73.95608,2.0,14.0,0.21,1.0,16.0
40.77679,-73.91687,28.0,49.0,0.53,1.0,313.0
40.63957,-74.01717,1.0,8.0,5.11,1.0,74.0
40.83502,-73.91058,2.0,0.0,0.28400000000000003,1.0,364.0
40.75938,-73.88219,1.0,8.0,8.0,3.0,342.0
40.86395,-73.92007,1.0,15.0,0.85,1.0,0.0
40.67855,-73.94949,3.0,234.0,2.47,4.0,308.0
40.64391,-73.94833,1.0,6.0,0.8,1.0,0.0
40.76021,-73.99976,1.0,2.0,2.0,1.0,133.0
40.68794,-73.97393,3.0,10.0,0.21,1.0,0.0
40.69425,-73.99503,3.0,7.0,0.31,1.0,0.0
40.74546,-73.99099,3.0,0.0,1.044,3.0,140.0
40.66383,-73.98252,1.0,0.0,0.038,1.0,0.0
40.76017,-73.99198,4.0,30.0,0.65,1.0,0.0
40.72744,-73.81005,2.0,0.0,0.05800000000000001,1.0,0.0
40.70177,-73.92313,2.0,0.0,0.13599999999999998,2.0,0.0
40.65314,-73.95304,5.0,12.0,0.7,5.0,67.0
40.76003,-73.83307,1.0,25.0,2.43,4.0,317.0
40.70512,-74.01097,1.0,1.0,1.0,1.0,16.0
40.69112,-73.77761,1.0,165.0,4.64,1.0,365.0
40.78015,-73.95852,30.0,0.0,0.52,33.0,346.0
40.71614,-73.96134,2.0,349.0,5.54,1.0,13.0
40.8466,-73.93432,3.0,28.0,2.64,2.0,0.0
40.77631,-73.95289,1.0,16.0,0.19,2.0,351.0
40.74192,-73.99978,3.0,250.0,5.36,1.0,111.0
40.69609,-73.92369,45.0,3.0,0.07,1.0,21.0
40.69309,-73.97238,2.0,47.0,4.15,1.0,0.0
40.64474,-73.92297,2.0,77.0,2.17,1.0,264.0
40.68956,-73.9589,3.0,0.0,0.072,2.0,0.0
40.70212,-73.9851,3.0,8.0,0.16,2.0,0.0
40.70966,-74.00762,29.0,0.0,0.592,1.0,283.0
40.65236,-73.94965,2.0,9.0,1.58,3.0,357.0
40.71916,-73.99754,1.0,3.0,0.53,1.0,362.0
40.75376,-73.96644,28.0,1.0,0.16,49.0,257.0
40.67638,-73.91106,1.0,38.0,2.61,1.0,0.0
40.66604,-73.95914,3.0,12.0,0.13,1.0,343.0
40.69471,-73.933,3.0,4.0,0.33,7.0,109.0
40.79058,-73.97246,30.0,0.0,0.22199999999999998,9.0,266.0
40.6283,-74.08645,1.0,0.0,0.244,1.0,88.0
40.69533,-73.90889,1.0,103.0,4.02,4.0,133.0
40.77199,-73.93159,15.0,1.0,0.02,2.0,0.0
40.80573,-73.94994,1.0,160.0,4.31,3.0,246.0
40.81822,-73.90812,5.0,8.0,0.77,2.0,179.0
40.86615,-73.92332,1.0,0.0,0.041999999999999996,1.0,0.0
40.71871,-73.96456,5.0,0.0,0.17200000000000001,1.0,365.0
40.6886,-73.91209,4.0,77.0,2.45,1.0,258.0
40.77711,-73.9527,4.0,126.0,1.16,2.0,290.0
40.71033,-73.95026,3.0,21.0,0.86,1.0,0.0
40.77291,-73.95176,25.0,3.0,0.05,1.0,161.0
40.76492,-73.99128,1.0,119.0,3.29,2.0,316.0
40.85927,-73.92966,3.0,1.0,0.05,1.0,0.0
40.6553,-73.95816,3.0,24.0,0.4,3.0,19.0
40.68645,-73.97538,3.0,154.0,1.63,2.0,305.0
40.88068,-73.90012,3.0,55.0,3.68,4.0,63.0
40.74583,-73.97834,1.0,5.0,0.1,1.0,0.0
40.72217,-73.948,1.0,55.0,1.46,1.0,0.0
40.80584,-73.95272,3.0,88.0,3.36,1.0,189.0
40.723,-73.94237,3.0,11.0,0.19,1.0,0.0
40.80553,-73.94928,1.0,2.0,2.0,1.0,161.0
40.67917,-73.97951,5.0,1.0,0.07,1.0,0.0
40.705,-74.00682,30.0,2.0,0.07,96.0,336.0
40.71244,-73.98756,5.0,0.0,0.052000000000000005,1.0,0.0
40.76005,-73.83447,2.0,21.0,2.04,1.0,51.0
40.741,-73.99957,2.0,10.0,0.13,1.0,0.0
40.72169,-73.9965,2.0,8.0,0.37,1.0,86.0
40.65925,-73.89396,2.0,56.0,5.62,2.0,27.0
40.74212,-73.99828,2.0,20.0,0.42,2.0,0.0
40.60732,-74.08709,2.0,36.0,1.6,7.0,286.0
40.79372,-73.94316,30.0,0.0,0.30999999999999994,1.0,0.0
40.72458,-73.95191,3.0,70.0,2.9,1.0,178.0
40.72898,-73.95552,1.0,50.0,0.5,1.0,188.0
40.66801,-73.98773,1.0,102.0,2.56,1.0,269.0
40.70283,-73.92131,3.0,480.0,6.7,1.0,0.0
40.82179,-73.95522,1.0,0.0,1.142,4.0,78.0
40.67589,-73.95525,20.0,1.0,0.08,1.0,0.0
40.84369,-73.93828,4.0,0.0,0.028000000000000004,1.0,0.0
40.66388,-73.99475,31.0,0.0,0.10600000000000001,1.0,0.0
40.73546,-73.9581,15.0,6.0,0.49,1.0,17.0
40.70734,-74.01097,2.0,6.0,1.48,327.0,325.0
40.8298,-73.94683,1.0,141.0,2.99,4.0,348.0
40.70037,-73.89344,2.0,34.0,1.89,2.0,117.0
40.69991,-73.88952,7.0,17.0,1.27,1.0,66.0
40.7229,-73.98414,3.0,31.0,0.73,1.0,0.0
40.69439,-73.95518,3.0,14.0,1.24,34.0,361.0
40.76073,-73.99215,30.0,3.0,0.06,52.0,342.0
40.73736,-73.98025,5.0,8.0,0.25,2.0,0.0
40.74316,-73.87285,29.0,2.0,0.29,5.0,1.0
40.80183,-73.96542,1.0,14.0,2.02,1.0,12.0
40.7946,-73.93572,2.0,97.0,2.03,5.0,22.0
40.68686,-73.94973,1.0,1.0,0.02,3.0,0.0
40.71514,-74.00709,2.0,0.0,0.046,1.0,0.0
40.79872,-73.96069,1.0,22.0,5.64,3.0,38.0
40.7257,-73.95553,1.0,5.0,0.27,2.0,163.0
40.65841,-73.95016,4.0,19.0,0.24,3.0,43.0
40.71592,-73.99332,25.0,20.0,0.9,5.0,365.0
40.66337,-73.92576,3.0,20.0,0.54,1.0,27.0
40.78243,-73.97657,1.0,180.0,4.88,3.0,125.0
40.70473,-73.92867,3.0,1.0,1.0,1.0,46.0
40.72918,-73.98154,1.0,0.0,0.314,1.0,188.0
40.86464,-73.92768,14.0,7.0,0.15,1.0,21.0
40.69869,-73.749,3.0,4.0,0.63,3.0,348.0
40.84133,-73.93739,1.0,21.0,0.86,1.0,188.0
40.7197,-73.95741,30.0,6.0,0.07,1.0,363.0
40.73643,-73.98724,30.0,0.0,0.30599999999999994,87.0,310.0
40.7331,-73.99923,5.0,69.0,2.62,1.0,137.0
40.73227,-73.95149,3.0,20.0,0.92,1.0,313.0
40.69213,-73.90248,2.0,15.0,2.81,8.0,344.0
40.72228,-73.98409,4.0,5.0,0.13,1.0,0.0
40.61825,-74.03188,3.0,42.0,1.22,4.0,290.0
40.71681,-73.96141,1.0,7.0,0.14,1.0,0.0
40.75767,-73.83094,2.0,84.0,3.19,3.0,119.0
40.74755,-74.00317,1.0,4.0,0.36,2.0,0.0
40.82003,-73.95194,2.0,68.0,2.33,1.0,9.0
40.7364,-73.98436,10.0,51.0,0.86,1.0,64.0
40.72191,-73.98141,2.0,69.0,5.27,1.0,39.0
40.79764,-73.96177,3.0,81.0,0.71,1.0,198.0
40.88125,-73.84922,1.0,6.0,6.0,1.0,362.0
40.73704,-73.87877,2.0,110.0,4.75,1.0,222.0
40.75964,-73.99071,1.0,41.0,1.62,2.0,8.0
40.74252,-73.9975,1.0,18.0,0.31,1.0,0.0
40.88444,-73.90583,2.0,2.0,0.06,2.0,220.0
40.76205,-73.982,30.0,0.0,0.21599999999999997,4.0,0.0
40.67811,-73.97126,1.0,222.0,4.98,13.0,290.0
40.64493,-73.95488,6.0,14.0,0.53,3.0,339.0
40.67756,-73.95427,4.0,34.0,1.23,1.0,18.0
40.82161,-73.94644,1.0,4.0,0.64,1.0,8.0
40.73493,-73.98655,3.0,26.0,0.32,2.0,19.0
40.72785,-73.98684,2.0,19.0,1.58,2.0,32.0
40.72948,-74.00153,2.0,4.0,0.11,1.0,0.0
40.74791,-73.97957,1.0,0.0,0.348,2.0,365.0
40.7287,-73.95607,2.0,19.0,1.51,1.0,81.0
40.76517,-73.96665,2.0,134.0,2.95,1.0,36.0
40.90804,-73.90005,2.0,143.0,2.13,1.0,263.0
40.8031,-73.95654,1.0,8.0,0.75,1.0,0.0
40.80115,-73.95262,3.0,1.0,0.04,1.0,0.0
40.73644,-73.95425,2.0,22.0,6.23,1.0,341.0
40.69115,-73.94526,1.0,194.0,5.88,4.0,0.0
40.72603,-73.97717,3.0,10.0,0.43,1.0,0.0
40.76139,-73.9625,30.0,0.0,0.40599999999999997,2.0,365.0
40.68535,-73.95036,1.0,3.0,0.11,1.0,0.0
40.671,-73.94703,1.0,105.0,4.57,2.0,274.0
40.70428,-74.01067,2.0,3.0,0.07,1.0,0.0
40.68796,-73.91906,5.0,70.0,0.88,3.0,236.0
40.67346,-73.93295,1.0,54.0,3.07,1.0,0.0
40.72369,-73.9753,2.0,29.0,0.86,1.0,55.0
40.77611,-73.91481,1.0,14.0,0.83,5.0,310.0
40.74788,-73.98376,2.0,2.0,0.11,1.0,0.0
40.71285,-73.96124,20.0,2.0,0.42,1.0,333.0
40.67173,-73.98303,3.0,70.0,1.51,1.0,338.0
40.55105,-74.1366,30.0,2.0,0.82,1.0,0.0
40.76179,-73.99403,1.0,161.0,4.42,6.0,165.0
40.69813,-73.93433,2.0,50.0,1.15,1.0,0.0
40.71114,-73.99874,2.0,3.0,0.08,1.0,0.0
40.67837,-73.91871,2.0,5.0,1.53,1.0,0.0
40.75298,-73.87675,2.0,8.0,2.42,6.0,75.0
40.75518,-73.9143,5.0,0.0,0.11800000000000002,5.0,0.0
40.72948,-73.99986,3.0,20.0,0.59,2.0,15.0
40.84874,-73.94202,1.0,129.0,3.75,2.0,299.0
40.70757,-74.01111,2.0,4.0,1.08,327.0,298.0
40.72727,-73.93986,30.0,3.0,0.08,52.0,365.0
40.75538,-74.00441,27.0,0.0,0.15,1.0,365.0
40.7889,-73.9482,3.0,0.0,0.05800000000000001,1.0,0.0
40.71904,-73.99392,1.0,109.0,1.11,3.0,364.0
40.82493,-73.93825,1.0,6.0,0.57,2.0,90.0
40.82311,-73.94749,2.0,12.0,3.4,1.0,14.0
40.71611,-73.99405,25.0,8.0,0.36,1.0,0.0
40.58664,-73.81295,3.0,24.0,0.71,1.0,131.0
40.76135,-73.99343,3.0,0.0,0.868,1.0,161.0
40.68669,-73.91989,1.0,27.0,0.28,4.0,311.0
40.68879,-73.97589,3.0,0.0,0.06000000000000001,1.0,0.0
40.75125,-73.97105,30.0,0.0,0.18,96.0,0.0
40.72147,-73.99054,1.0,4.0,0.21,3.0,0.0
40.71346,-73.95689,1.0,4.0,0.12,1.0,0.0
40.71684,-73.94366,2.0,5.0,0.24,3.0,310.0
40.72852,-73.9856,4.0,0.0,0.146,1.0,0.0
40.68391,-73.91721,1.0,4.0,1.26,2.0,267.0
40.80931,-73.9412,1.0,81.0,2.64,1.0,158.0
40.80942,-73.93701,3.0,118.0,8.06,1.0,4.0
40.72652,-73.98966,2.0,29.0,1.58,1.0,38.0
40.76633,-73.98145,30.0,0.0,0.11400000000000002,121.0,201.0
40.76188,-73.99616,29.0,1.0,1.0,327.0,281.0
40.70701,-73.94446,2.0,0.0,0.698,1.0,6.0
40.80038,-73.94602,3.0,7.0,3.28,1.0,242.0
40.6969,-73.97566,30.0,0.0,0.51,25.0,340.0
40.69063,-73.91784,3.0,2.0,0.08,1.0,84.0
40.68094,-73.9462,30.0,4.0,0.26,6.0,220.0
40.82837,-73.94854,2.0,3.0,0.11,3.0,342.0
40.6674,-73.98273,30.0,4.0,0.18,11.0,282.0
40.76495,-73.96679,1.0,8.0,1.36,7.0,342.0
40.73455,-74.00312,1.0,0.0,0.02,1.0,0.0
40.75977,-73.98981,3.0,26.0,0.51,1.0,96.0
40.74961,-73.97846,2.0,0.0,0.052000000000000005,1.0,0.0
40.80234,-73.95603,30.0,0.0,0.328,1.0,365.0
40.82638,-73.92225,1.0,46.0,2.16,1.0,46.0
40.67091,-73.97479,5.0,0.0,0.30999999999999994,1.0,23.0
40.66047,-73.95445,6.0,3.0,0.13,1.0,12.0
40.75334,-73.93631,1.0,3.0,2.05,10.0,357.0
40.67309,-73.96354,3.0,4.0,0.09,1.0,0.0
40.75543,-73.99662,1.0,0.0,0.198,1.0,0.0
40.79854,-73.96089,3.0,326.0,3.96,1.0,90.0
40.73392,-73.95203,1.0,3.0,0.55,2.0,0.0
40.75903,-73.96287,5.0,0.0,0.11000000000000001,1.0,0.0
40.74951,-73.90787,2.0,27.0,4.38,1.0,137.0
40.81385,-73.9614,5.0,0.0,0.30999999999999994,1.0,24.0
40.77559,-73.95033,2.0,2.0,0.08,1.0,0.0
40.69678,-73.94755,30.0,2.0,0.48,1.0,0.0
40.78844,-73.94951,2.0,71.0,0.9,1.0,199.0
40.77597,-73.97686,1.0,4.0,0.25,4.0,270.0
40.75077,-73.80676,1.0,72.0,1.37,6.0,257.0
40.81083,-73.95248,2.0,0.0,0.030000000000000006,1.0,0.0
40.74399,-73.97204,30.0,0.0,0.158,23.0,365.0
40.69113,-73.91501,4.0,6.0,0.13,1.0,2.0
40.67915,-73.96913,2.0,2.0,0.11,1.0,0.0
40.8063,-73.94484,2.0,13.0,1.49,1.0,361.0
40.77547,-73.98154,4.0,10.0,0.42,1.0,0.0
40.74146,-73.89341,30.0,1.0,0.21,103.0,246.0
40.71753,-73.94946,2.0,1.0,0.03,1.0,0.0
40.7421,-73.98319,4.0,59.0,1.56,1.0,37.0
40.68541,-73.94692,5.0,1.0,0.05,1.0,0.0
40.66155,-73.94674,2.0,20.0,0.73,2.0,0.0
40.63524,-73.94158,4.0,18.0,1.44,1.0,82.0
40.72345,-73.84365,2.0,4.0,1.88,2.0,188.0
40.66586,-73.95128,4.0,21.0,0.34,4.0,129.0
40.81758,-73.94008,2.0,0.0,0.534,1.0,49.0
40.7134,-73.944,3.0,6.0,0.26,1.0,0.0
40.71655,-73.85219,5.0,0.0,0.618,1.0,53.0
40.76738,-73.98743,30.0,3.0,0.1,4.0,180.0
40.68066,-73.96696,2.0,169.0,4.48,1.0,279.0
40.79114,-73.9671,4.0,11.0,0.77,2.0,63.0
40.74749,-73.92089,3.0,4.0,0.07,1.0,0.0
40.71147,-73.98714,14.0,1.0,0.16,28.0,320.0
40.71248,-73.78896,1.0,88.0,5.14,1.0,339.0
40.71833,-73.95748,3.0,61.0,0.53,1.0,272.0
40.74836,-73.9807,2.0,12.0,1.4,1.0,220.0
40.80624,-73.95622,1.0,1.0,0.1,1.0,0.0
40.77885,-73.98178,7.0,0.0,0.07600000000000001,1.0,0.0
40.71934,-73.98424,1.0,2.0,0.04,1.0,0.0
40.74315,-73.98222,20.0,14.0,2.04,2.0,315.0
40.72229,-73.94846,30.0,0.0,0.9259999999999999,1.0,312.0
40.56933,-74.09493,1.0,7.0,0.22,1.0,358.0
40.70476,-73.92195,1.0,69.0,2.35,3.0,87.0
40.72064,-73.96022,2.0,55.0,2.97,4.0,281.0
40.87446,-73.87453,3.0,4.0,0.22,1.0,76.0
40.7416,-73.90684,3.0,88.0,2.25,1.0,303.0
40.68751,-73.91194,1.0,25.0,1.35,8.0,177.0
40.69416,-73.9809,2.0,1.0,1.0,1.0,327.0
40.68613,-73.92815,1.0,72.0,4.08,2.0,307.0
40.69292,-73.94326,3.0,54.0,3.68,1.0,69.0
40.68876,-73.90824,17.0,0.0,0.038000000000000006,2.0,0.0
40.76194,-73.99824,30.0,0.0,0.068,65.0,365.0
40.7151,-73.98661,3.0,49.0,1.58,1.0,1.0
40.6891,-73.7733,1.0,190.0,2.64,5.0,359.0
40.79453,-73.96472,2.0,51.0,4.23,4.0,219.0
40.75918,-73.93299,1.0,30.0,3.66,1.0,6.0
40.65118,-73.9788,10.0,0.0,0.254,2.0,49.0
40.77404,-73.99076,2.0,2.0,0.08,1.0,0.0
40.68875,-73.90943,5.0,0.0,0.049999999999999996,1.0,0.0
40.75777,-73.81172,2.0,65.0,2.88,6.0,361.0
40.7842,-73.97467,1.0,0.0,0.028000000000000004,1.0,0.0
40.69431,-73.92247,1.0,68.0,6.54,3.0,168.0
40.70876,-73.96592,29.0,0.0,0.296,7.0,0.0
40.67271,-73.89071,30.0,0.0,0.426,2.0,364.0
40.7487,-73.99514,2.0,134.0,3.42,1.0,66.0
40.69284,-73.96824,15.0,0.0,0.23000000000000004,1.0,0.0
40.72132,-73.99586,2.0,0.0,0.8640000000000001,1.0,324.0
40.71244,-73.9581,3.0,0.0,0.48600000000000004,3.0,7.0
40.67778,-73.96091,1.0,2.0,0.05,1.0,0.0
40.72636,-73.98917,2.0,280.0,2.92,3.0,257.0
40.78552,-73.94153,1.0,30.0,3.61,1.0,144.0
40.74855,-73.98001,1.0,0.0,0.022000000000000002,1.0,0.0
40.66268,-73.94963,2.0,0.0,0.248,1.0,0.0
40.84171,-73.91159,1.0,0.0,0.25800000000000006,1.0,363.0
40.72796,-73.98178,2.0,78.0,2.24,1.0,270.0
40.71346,-73.95884,2.0,0.0,0.576,2.0,64.0
40.65963,-73.96174,12.0,17.0,0.74,1.0,32.0
40.71049,-73.9441,21.0,0.0,0.08600000000000001,1.0,0.0
40.68006,-73.98053,2.0,7.0,0.16,1.0,0.0
40.72988,-73.95789,10.0,0.0,0.35,1.0,83.0
40.72237,-73.98148,2.0,8.0,0.31,2.0,0.0
40.6637,-73.94644,5.0,0.0,0.028000000000000004,1.0,0.0
40.69916,-73.91572,1.0,9.0,3.42,4.0,55.0
40.75876,-73.96854,30.0,2.0,0.04,1.0,342.0
40.68898,-73.94756,1.0,59.0,1.9,1.0,188.0
40.76129,-73.9943,1.0,4.0,0.44,1.0,365.0
40.66748,-73.92554,2.0,56.0,0.94,1.0,1.0
40.67599,-73.97664,5.0,0.0,0.318,1.0,38.0
40.73505,-73.86144,1.0,0.0,0.388,1.0,179.0
40.7189,-73.96416,2.0,7.0,1.35,1.0,0.0
40.68675,-73.9995,1.0,67.0,3.63,2.0,146.0
40.75174,-73.92967,7.0,0.0,0.03,1.0,0.0
40.67912,-74.00227,7.0,0.0,0.054000000000000006,1.0,0.0
40.68417,-73.98498,2.0,23.0,4.51,1.0,60.0
40.64487,-73.96233,5.0,3.0,0.4,1.0,0.0
40.64432,-73.90556,5.0,6.0,0.44,3.0,90.0
40.75705,-73.91459,2.0,4.0,0.17,1.0,0.0
40.69203,-73.83012,3.0,0.0,0.778,1.0,32.0
40.7587,-73.96705,2.0,17.0,0.55,1.0,190.0
40.71228,-73.93782,2.0,3.0,3.0,2.0,0.0
40.82645,-73.94984,1.0,41.0,2.24,4.0,132.0
40.79074,-73.94276,2.0,31.0,4.13,1.0,272.0
40.73434,-73.94186,5.0,0.0,0.062,1.0,0.0
40.83543,-73.94456,1.0,126.0,3.21,4.0,318.0
40.76651,-73.98289,2.0,33.0,4.21,1.0,227.0
40.71971,-73.94377,2.0,6.0,1.94,1.0,20.0
40.70211,-73.98418,2.0,3.0,0.08,2.0,0.0
40.68256,-73.94326,3.0,24.0,0.44,2.0,69.0
40.79426,-73.96414,2.0,11.0,0.3,1.0,212.0
40.72645,-73.84079,1.0,34.0,1.38,2.0,87.0
40.69441,-73.78954,2.0,2.0,0.32,1.0,180.0
40.70375,-73.9094,2.0,27.0,0.42,1.0,190.0
40.70996,-73.96129,10.0,3.0,0.22,3.0,284.0
40.76838,-73.92564,2.0,4.0,0.18,2.0,177.0
40.68269,-73.94004,5.0,3.0,0.04,1.0,0.0
40.71962,-73.98241,1.0,4.0,0.11,1.0,0.0
40.78096,-73.95412,2.0,88.0,5.69,1.0,107.0
40.65516,-73.96121,28.0,5.0,0.26,3.0,297.0
40.82036,-73.95589,5.0,3.0,0.16,1.0,0.0
40.66784,-73.75357,1.0,4.0,0.7,1.0,162.0
40.70969,-73.73133,2.0,20.0,0.84,2.0,27.0
40.70468,-73.92863,1.0,0.0,0.028000000000000004,1.0,0.0
40.76428,-73.98988,2.0,22.0,3.55,1.0,230.0
40.70705,-73.83346,2.0,1.0,0.02,1.0,0.0
40.77093,-73.95873,30.0,0.0,0.046,65.0,365.0
40.68406,-73.93967,2.0,0.0,0.43999999999999995,1.0,87.0
40.71963,-73.94149,2.0,10.0,3.85,2.0,62.0
40.7672,-73.90795,7.0,0.0,0.034,1.0,0.0
40.68606,-73.95752,15.0,3.0,0.47,11.0,354.0
40.79046,-73.94436,1.0,0.0,0.13000000000000003,3.0,0.0
40.7153,-73.99938,1.0,1.0,0.03,2.0,0.0
40.75704,-73.92135,1.0,129.0,5.11,1.0,95.0
40.69585,-73.96344,60.0,0.0,0.08,1.0,0.0
40.71983,-73.9877,2.0,52.0,2.7,4.0,67.0
40.66954,-73.93975,3.0,8.0,0.31,2.0,0.0
40.61489,-73.94541,2.0,5.0,1.83,1.0,0.0
40.61559,-73.99027,2.0,0.0,0.622,4.0,89.0
40.82892,-73.94745,3.0,37.0,0.48,1.0,47.0
40.72591,-74.00176,1.0,0.0,0.43,1.0,158.0
40.80302,-73.96511,10.0,0.0,0.041999999999999996,2.0,0.0
40.74729,-73.99107,1.0,0.0,0.054000000000000006,1.0,0.0
40.68908,-73.92893,2.0,0.0,0.48,1.0,365.0
40.82645,-73.95235,3.0,1.0,0.42,2.0,310.0
40.70058,-73.91123,2.0,8.0,3.93,1.0,19.0
40.76698,-73.97988,30.0,0.0,0.312,1.0,125.0
40.71645,-73.95721,3.0,1.0,0.16,1.0,2.0
40.809,-73.94263,2.0,292.0,4.95,2.0,186.0
40.684,-73.95002,1.0,17.0,0.31,1.0,362.0
40.73237,-73.98495,7.0,1.0,0.16,1.0,153.0
40.69088,-73.91556,20.0,0.0,0.09,2.0,365.0
